economy;region_id;partner;region_id;fta_name;proposed;fa_signed;negotiations_launched;signed;in_force;Discontinued;Type;Extra/Intra
Japan;2;Korea, Republic of;2;Japan-Republic of Korea Free Trade Agreement;2003;;2003;;;;Bilateral;Intra
Korea, Republic of;2;Japan;2;Japan-Republic of Korea Free Trade Agreement;2003;;2003;;;;Bilateral;Intra
China, People's Republic of;2;Japan;2;Japan-Republic of Korea-People's Republic of China Free Trade Agreement;2003;;2013;;;;Plurilateral;Intra
China, People's Republic of;2;Korea, Republic of;2;Japan-Republic of Korea-People's Republic of China Free Trade Agreement;2003;;2013;;;;Plurilateral;Intra
Japan;2;China, People's Republic of;2;Japan-Republic of Korea-People's Republic of China Free Trade Agreement;2003;;2013;;;;Plurilateral;Intra
Japan;2;Korea, Republic of;2;Japan-Republic of Korea-People's Republic of China Free Trade Agreement;2003;;2013;;;;Plurilateral;Intra
Korea, Republic of;2;China, People's Republic of;2;Japan-Republic of Korea-People's Republic of China Free Trade Agreement;2003;;2013;;;;Plurilateral;Intra
Korea, Republic of;2;Japan;2;Japan-Republic of Korea-People's Republic of China Free Trade Agreement;2003;;2013;;;;Plurilateral;Intra
Kazakhstan;1;Pakistan;5;Pakistan-Kazakhstan Preferential Trade Agreement;2003;;;;;;Bilateral;Intra
Pakistan;5;Kazakhstan;1;Pakistan-Kazakhstan Preferential Trade Agreement;2003;;;;;;Bilateral;Intra
United States ;6;Pakistan;5;Pakistan-US Trade and Investment Framework Agreement;2003;;;;2003;;Bilateral;Extra
Pakistan;5;United States ;6;Pakistan-US Trade and Investment Framework Agreement;2003;;;;2003;;Bilateral;Extra
Korea, Republic of;2;Singapore;3;Republic of Korea-Singapore Free Trade Agreement;2003;;2004;2005;2006;;Bilateral;Intra
Singapore;3;Korea, Republic of;2;Republic of Korea-Singapore Free Trade Agreement;2003;;2004;2005;2006;;Bilateral;Intra
Korea, Republic of;2;Thailand;3;Republic of Korea-Thailand Free Trade Agreement;2003;;;;;;Bilateral;Intra
Thailand;3;Korea, Republic of;2;Republic of Korea-Thailand Free Trade Agreement;2003;;;;;;Bilateral;Intra
Kazakhstan;1;Kyrgyz Republic;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Kazakhstan;1;Tajikistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Kazakhstan;1;Uzbekistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Kyrgyz Republic;1;Kazakhstan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Kyrgyz Republic;1;Tajikistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Kyrgyz Republic;1;Uzbekistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Tajikistan;1;Kazakhstan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Tajikistan;1;Kyrgyz Republic;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Tajikistan;1;Uzbekistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Uzbekistan;1;Kazakhstan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Uzbekistan;1;Kyrgyz Republic;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Uzbekistan;1;Tajikistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Kazakhstan;1;China, People's Republic of;2;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Kyrgyz Republic;1;China, People's Republic of;2;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Tajikistan;1;China, People's Republic of;2;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Uzbekistan;1;China, People's Republic of;2;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
China, People's Republic of;2;Kazakhstan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
China, People's Republic of;2;Kyrgyz Republic;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
China, People's Republic of;2;Tajikistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
China, People's Republic of;2;Uzbekistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Intra
Russian Federation;6;Kazakhstan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Russian Federation;6;Kyrgyz Republic;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Russian Federation;6;Tajikistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Russian Federation;6;Uzbekistan;1;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Russian Federation;6;China, People's Republic of;2;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Kazakhstan;1;Russian Federation;6;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Kyrgyz Republic;1;Russian Federation;6;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Tajikistan;1;Russian Federation;6;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Uzbekistan;1;Russian Federation;6;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
China, People's Republic of;2;Russian Federation;6;Shanghai Cooperation Organization Free Trade Agreement;2003;;;;;;Plurilateral;Extra
Bahrain;6;Singapore;3;Singapore-Bahrain Free Trade Agreement (now GCC-Singapore Free Trade Agreement) ;2003;;;2008;;2013;Bilateral;Extra
Singapore;3;Bahrain;6;Singapore-Bahrain Free Trade Agreement (now GCC-Singapore Free Trade Agreement) ;2003;;;2008;;2013;Bilateral;Extra
Jordan;6;Singapore;3;Singapore-Jordan Free Trade Agreement;2003;;2003;2004;2005;2013;Bilateral;Extra
Singapore;3;Jordan;6;Singapore-Jordan Free Trade Agreement;2003;;2003;2004;2005;2013;Bilateral;Extra
Singapore;3;Sri Lanka;5;Sri Lanka-Singapore Free Trade Agreement;2003;;2016;2018;2018;;Bilateral;Intra
Sri Lanka;5;Singapore;3;Sri Lanka-Singapore Free Trade Agreement;2003;;2016;2018;2018;;Bilateral;Intra
United States ;6;Thailand;3;Thailand-United States Free Trade Agreement;2003;;2004;;;;Bilateral;Extra
Thailand;3;United States ;6;Thailand-United States Free Trade Agreement;2003;;2004;;;;Bilateral;Extra
China, People's Republic of;2;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
China, People's Republic of;2;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Japan;2;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Korea, Republic of;2;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Singapore;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Singapore;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Singapore;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Thailand;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Thailand;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Thailand;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Viet Nam;3;China, People's Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Viet Nam;3;Japan;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Viet Nam;3;Korea, Republic of;2;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Brunei Darussalam;3;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Cambodia;3;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Indonesia;3;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Lao PDR;3;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Malaysia;3;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Philippines;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Myanmar;3;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Cambodia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Indonesia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Lao PDR;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Malaysia;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Myanmar;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Singapore;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Thailand;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Philippines;3;Viet Nam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
Singapore;3;Brunei Darussalam;3;East Asia Free Trade Area (ASEAN+3) ;2004;;;;;;Plurilateral;Intra
